ClkCycle:          5, pc_rdata: 00000000, pc_wdata: 00000004, insn: 7d5c0837, mode: 3, rs1_addr: 24, rs1_rdata: 00000000, rs2_addr: 21, rs2_rdata: 00000000, rd_addr: 16, rd_wdata: 00000000, mem_addr: 00000000, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3988, pc_rdata: 00000d5c, pc_wdata: 00000d60, insn: ff9ff06f, mode: 3, rs1_addr: 31, rs1_rdata: 00000000, rs2_addr: 25, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000d60, mem_addr: fffffff8, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3990, pc_rdata: 00000d54, pc_wdata: 00000d58, insn: 00201f17, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  2, rs2_rdata: 00004000, rd_addr: 30, rd_wdata: 00000d54, mem_addr: 00000d54, mem_rdata: 00000000, mem_wdata: 00004000
0000000000000001
ClkCycle:       3991, pc_rdata: 00000d58, pc_wdata: 00000d5c, insn: 8a1f2623, mode: 3, rs1_addr: 30, rs1_rdata: 00000d54, rs2_addr:  1, rs2_rdata: 00000001, rd_addr: 12, rd_wdata: 00000600, mem_addr: 00000600, mem_rdata: 00000000, mem_wdata: 00000001
ClkCycle:       3992, pc_rdata: 00000d5c, pc_wdata: 00000d60, insn: ff9ff06f, mode: 3, rs1_addr: 31, rs1_rdata: 00000000, rs2_addr: 25, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000d60, mem_addr: fffffff8, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3994, pc_rdata: 00000d54, pc_wdata: 00000d58, insn: 00201f17, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  2, rs2_rdata: 00004000, rd_addr: 30, rd_wdata: 00000d54, mem_addr: 00000d54, mem_rdata: 00000000, mem_wdata: 00004000
0000000000000001
ClkCycle:       3995, pc_rdata: 00000d58, pc_wdata: 00000d5c, insn: 8a1f2623, mode: 3, rs1_addr: 30, rs1_rdata: 00000d54, rs2_addr:  1, rs2_rdata: 00000001, rd_addr: 12, rd_wdata: 00000600, mem_addr: 00000600, mem_rdata: 00000000, mem_wdata: 00000001
ClkCycle:       3996, pc_rdata: 00000d5c, pc_wdata: 00000d60, insn: ff9ff06f, mode: 3, rs1_addr: 31, rs1_rdata: 00000000, rs2_addr: 25, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000d60, mem_addr: fffffff8, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       3998, pc_rdata: 00000d54, pc_wdata: 00000d58, insn: 00201f17, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  2, rs2_rdata: 00004000, rd_addr: 30, rd_wdata: 00000d54, mem_addr: 00000d54, mem_rdata: 00000000, mem_wdata: 00004000
0000000000000001
ClkCycle:       3999, pc_rdata: 00000d58, pc_wdata: 00000d5c, insn: 8a1f2623, mode: 3, rs1_addr: 30, rs1_rdata: 00000d54, rs2_addr:  1, rs2_rdata: 00000001, rd_addr: 12, rd_wdata: 00000600, mem_addr: 00000600, mem_rdata: 00000000, mem_wdata: 00000001
ClkCycle:       4000, pc_rdata: 00000d5c, pc_wdata: 00000d60, insn: ff9ff06f, mode: 3, rs1_addr: 31, rs1_rdata: 00000000, rs2_addr: 25, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000d60, mem_addr: fffffff8, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       4002, pc_rdata: 00000d54, pc_wdata: 00000d58, insn: 00201f17, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  2, rs2_rdata: 00004000, rd_addr: 30, rd_wdata: 00000d54, mem_addr: 00000d54, mem_rdata: 00000000, mem_wdata: 00004000
0000000000000001
ClkCycle:       4003, pc_rdata: 00000d58, pc_wdata: 00000d5c, insn: 8a1f2623, mode: 3, rs1_addr: 30, rs1_rdata: 00000d54, rs2_addr:  1, rs2_rdata: 00000001, rd_addr: 12, rd_wdata: 00000600, mem_addr: 00000600, mem_rdata: 00000000, mem_wdata: 00000001
ClkCycle:       4004, pc_rdata: 00000d5c, pc_wdata: 00000d60, insn: ff9ff06f, mode: 3, rs1_addr: 31, rs1_rdata: 00000000, rs2_addr: 25, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000d60, mem_addr: fffffff8, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       4006, pc_rdata: 00000d54, pc_wdata: 00000d58, insn: 00201f17, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  2, rs2_rdata: 00004000, rd_addr: 30, rd_wdata: 00000d54, mem_addr: 00000d54, mem_rdata: 00000000, mem_wdata: 00004000
0000000000000001
ClkCycle:       4007, pc_rdata: 00000d58, pc_wdata: 00000d5c, insn: 8a1f2623, mode: 3, rs1_addr: 30, rs1_rdata: 00000d54, rs2_addr:  1, rs2_rdata: 00000001, rd_addr: 12, rd_wdata: 00000600, mem_addr: 00000600, mem_rdata: 00000000, mem_wdata: 00000001
ClkCycle:       4008, pc_rdata: 00000d5c, pc_wdata: 00000d60, insn: ff9ff06f, mode: 3, rs1_addr: 31, rs1_rdata: 00000000, rs2_addr: 25, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000d60, mem_addr: fffffff8, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       4010, pc_rdata: 00000d54, pc_wdata: 00000d58, insn: 00201f17, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  2, rs2_rdata: 00004000, rd_addr: 30, rd_wdata: 00000d54, mem_addr: 00000d54, mem_rdata: 00000000, mem_wdata: 00004000
0000000000000001
ClkCycle:       4011, pc_rdata: 00000d58, pc_wdata: 00000d5c, insn: 8a1f2623, mode: 3, rs1_addr: 30, rs1_rdata: 00000d54, rs2_addr:  1, rs2_rdata: 00000001, rd_addr: 12, rd_wdata: 00000600, mem_addr: 00000600, mem_rdata: 00000000, mem_wdata: 00000001
ClkCycle:       4012, pc_rdata: 00000d5c, pc_wdata: 00000d60, insn: ff9ff06f, mode: 3, rs1_addr: 31, rs1_rdata: 00000000, rs2_addr: 25, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000d60, mem_addr: fffffff8, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       4014, pc_rdata: 00000d54, pc_wdata: 00000d58, insn: 00201f17, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  2, rs2_rdata: 00004000, rd_addr: 30, rd_wdata: 00000d54, mem_addr: 00000d54, mem_rdata: 00000000, mem_wdata: 00004000
0000000000000001
ClkCycle:       4015, pc_rdata: 00000d58, pc_wdata: 00000d5c, insn: 8a1f2623, mode: 3, rs1_addr: 30, rs1_rdata: 00000d54, rs2_addr:  1, rs2_rdata: 00000001, rd_addr: 12, rd_wdata: 00000600, mem_addr: 00000600, mem_rdata: 00000000, mem_wdata: 00000001
ClkCycle:       4016, pc_rdata: 00000d5c, pc_wdata: 00000d60, insn: ff9ff06f, mode: 3, rs1_addr: 31, rs1_rdata: 00000000, rs2_addr: 25, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000d60, mem_addr: fffffff8, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       4018, pc_rdata: 00000d54, pc_wdata: 00000d58, insn: 00201f17, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  2, rs2_rdata: 00004000, rd_addr: 30, rd_wdata: 00000d54, mem_addr: 00000d54, mem_rdata: 00000000, mem_wdata: 00004000
0000000000000001
ClkCycle:       4019, pc_rdata: 00000d58, pc_wdata: 00000d5c, insn: 8a1f2623, mode: 3, rs1_addr: 30, rs1_rdata: 00000d54, rs2_addr:  1, rs2_rdata: 00000001, rd_addr: 12, rd_wdata: 00000600, mem_addr: 00000600, mem_rdata: 00000000, mem_wdata: 00000001
ClkCycle:       4020, pc_rdata: 00000d5c, pc_wdata: 00000d60, insn: ff9ff06f, mode: 3, rs1_addr: 31, rs1_rdata: 00000000, rs2_addr: 25, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000d60, mem_addr: fffffff8, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       4022, pc_rdata: 00000d54, pc_wdata: 00000d58, insn: 00201f17, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  2, rs2_rdata: 00004000, rd_addr: 30, rd_wdata: 00000d54, mem_addr: 00000d54, mem_rdata: 00000000, mem_wdata: 00004000
0000000000000001
ClkCycle:       4023, pc_rdata: 00000d58, pc_wdata: 00000d5c, insn: 8a1f2623, mode: 3, rs1_addr: 30, rs1_rdata: 00000d54, rs2_addr:  1, rs2_rdata: 00000001, rd_addr: 12, rd_wdata: 00000600, mem_addr: 00000600, mem_rdata: 00000000, mem_wdata: 00000001
ClkCycle:       4024, pc_rdata: 00000d5c, pc_wdata: 00000d60, insn: ff9ff06f, mode: 3, rs1_addr: 31, rs1_rdata: 00000000, rs2_addr: 25, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000d60, mem_addr: fffffff8, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       4026, pc_rdata: 00000d54, pc_wdata: 00000d58, insn: 00201f17, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  2, rs2_rdata: 00004000, rd_addr: 30, rd_wdata: 00000d54, mem_addr: 00000d54, mem_rdata: 00000000, mem_wdata: 00004000
0000000000000001
ClkCycle:       4027, pc_rdata: 00000d58, pc_wdata: 00000d5c, insn: 8a1f2623, mode: 3, rs1_addr: 30, rs1_rdata: 00000d54, rs2_addr:  1, rs2_rdata: 00000001, rd_addr: 12, rd_wdata: 00000600, mem_addr: 00000600, mem_rdata: 00000000, mem_wdata: 00000001
ClkCycle:       4028, pc_rdata: 00000d5c, pc_wdata: 00000d60, insn: ff9ff06f, mode: 3, rs1_addr: 31, rs1_rdata: 00000000, rs2_addr: 25, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000d60, mem_addr: fffffff8, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       4030, pc_rdata: 00000d54, pc_wdata: 00000d58, insn: 00201f17, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  2, rs2_rdata: 00004000, rd_addr: 30, rd_wdata: 00000d54, mem_addr: 00000d54, mem_rdata: 00000000, mem_wdata: 00004000
0000000000000001
ClkCycle:       4031, pc_rdata: 00000d58, pc_wdata: 00000d5c, insn: 8a1f2623, mode: 3, rs1_addr: 30, rs1_rdata: 00000d54, rs2_addr:  1, rs2_rdata: 00000001, rd_addr: 12, rd_wdata: 00000600, mem_addr: 00000600, mem_rdata: 00000000, mem_wdata: 00000001
ClkCycle:       4032, pc_rdata: 00000d5c, pc_wdata: 00000d60, insn: ff9ff06f, mode: 3, rs1_addr: 31, rs1_rdata: 00000000, rs2_addr: 25, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000d60, mem_addr: fffffff8, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       4034, pc_rdata: 00000d54, pc_wdata: 00000d58, insn: 00201f17, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  2, rs2_rdata: 00004000, rd_addr: 30, rd_wdata: 00000d54, mem_addr: 00000d54, mem_rdata: 00000000, mem_wdata: 00004000
0000000000000001
ClkCycle:       4035, pc_rdata: 00000d58, pc_wdata: 00000d5c, insn: 8a1f2623, mode: 3, rs1_addr: 30, rs1_rdata: 00000d54, rs2_addr:  1, rs2_rdata: 00000001, rd_addr: 12, rd_wdata: 00000600, mem_addr: 00000600, mem_rdata: 00000000, mem_wdata: 00000001
ClkCycle:       4036, pc_rdata: 00000d5c, pc_wdata: 00000d60, insn: ff9ff06f, mode: 3, rs1_addr: 31, rs1_rdata: 00000000, rs2_addr: 25, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000d60, mem_addr: fffffff8, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       4038, pc_rdata: 00000d54, pc_wdata: 00000d58, insn: 00201f17, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  2, rs2_rdata: 00004000, rd_addr: 30, rd_wdata: 00000d54, mem_addr: 00000d54, mem_rdata: 00000000, mem_wdata: 00004000
0000000000000001
ClkCycle:       4039, pc_rdata: 00000d58, pc_wdata: 00000d5c, insn: 8a1f2623, mode: 3, rs1_addr: 30, rs1_rdata: 00000d54, rs2_addr:  1, rs2_rdata: 00000001, rd_addr: 12, rd_wdata: 00000600, mem_addr: 00000600, mem_rdata: 00000000, mem_wdata: 00000001
ClkCycle:       4040, pc_rdata: 00000d5c, pc_wdata: 00000d60, insn: ff9ff06f, mode: 3, rs1_addr: 31, rs1_rdata: 00000000, rs2_addr: 25, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000d60, mem_addr: fffffff8, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       4042, pc_rdata: 00000d54, pc_wdata: 00000d58, insn: 00201f17, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  2, rs2_rdata: 00004000, rd_addr: 30, rd_wdata: 00000d54, mem_addr: 00000d54, mem_rdata: 00000000, mem_wdata: 00004000
0000000000000001
ClkCycle:       4043, pc_rdata: 00000d58, pc_wdata: 00000d5c, insn: 8a1f2623, mode: 3, rs1_addr: 30, rs1_rdata: 00000d54, rs2_addr:  1, rs2_rdata: 00000001, rd_addr: 12, rd_wdata: 00000600, mem_addr: 00000600, mem_rdata: 00000000, mem_wdata: 00000001
ClkCycle:       4044, pc_rdata: 00000d5c, pc_wdata: 00000d60, insn: ff9ff06f, mode: 3, rs1_addr: 31, rs1_rdata: 00000000, rs2_addr: 25, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000d60, mem_addr: fffffff8, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       4046, pc_rdata: 00000d54, pc_wdata: 00000d58, insn: 00201f17, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  2, rs2_rdata: 00004000, rd_addr: 30, rd_wdata: 00000d54, mem_addr: 00000d54, mem_rdata: 00000000, mem_wdata: 00004000
0000000000000001
ClkCycle:       4047, pc_rdata: 00000d58, pc_wdata: 00000d5c, insn: 8a1f2623, mode: 3, rs1_addr: 30, rs1_rdata: 00000d54, rs2_addr:  1, rs2_rdata: 00000001, rd_addr: 12, rd_wdata: 00000600, mem_addr: 00000600, mem_rdata: 00000000, mem_wdata: 00000001
ClkCycle:       4048, pc_rdata: 00000d5c, pc_wdata: 00000d60, insn: ff9ff06f, mode: 3, rs1_addr: 31, rs1_rdata: 00000000, rs2_addr: 25, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000d60, mem_addr: fffffff8, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       4050, pc_rdata: 00000d54, pc_wdata: 00000d58, insn: 00201f17, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  2, rs2_rdata: 00004000, rd_addr: 30, rd_wdata: 00000d54, mem_addr: 00000d54, mem_rdata: 00000000, mem_wdata: 00004000
0000000000000001
ClkCycle:       4051, pc_rdata: 00000d58, pc_wdata: 00000d5c, insn: 8a1f2623, mode: 3, rs1_addr: 30, rs1_rdata: 00000d54, rs2_addr:  1, rs2_rdata: 00000001, rd_addr: 12, rd_wdata: 00000600, mem_addr: 00000600, mem_rdata: 00000000, mem_wdata: 00000001
ClkCycle:       4052, pc_rdata: 00000d5c, pc_wdata: 00000d60, insn: ff9ff06f, mode: 3, rs1_addr: 31, rs1_rdata: 00000000, rs2_addr: 25, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000d60, mem_addr: fffffff8, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       4054, pc_rdata: 00000d54, pc_wdata: 00000d58, insn: 00201f17, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  2, rs2_rdata: 00004000, rd_addr: 30, rd_wdata: 00000d54, mem_addr: 00000d54, mem_rdata: 00000000, mem_wdata: 00004000
0000000000000001
ClkCycle:       4055, pc_rdata: 00000d58, pc_wdata: 00000d5c, insn: 8a1f2623, mode: 3, rs1_addr: 30, rs1_rdata: 00000d54, rs2_addr:  1, rs2_rdata: 00000001, rd_addr: 12, rd_wdata: 00000600, mem_addr: 00000600, mem_rdata: 00000000, mem_wdata: 00000001
ClkCycle:       4056, pc_rdata: 00000d5c, pc_wdata: 00000d60, insn: ff9ff06f, mode: 3, rs1_addr: 31, rs1_rdata: 00000000, rs2_addr: 25, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000d60, mem_addr: fffffff8, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       4058, pc_rdata: 00000d54, pc_wdata: 00000d58, insn: 00201f17, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  2, rs2_rdata: 00004000, rd_addr: 30, rd_wdata: 00000d54, mem_addr: 00000d54, mem_rdata: 00000000, mem_wdata: 00004000
0000000000000001
ClkCycle:       4059, pc_rdata: 00000d58, pc_wdata: 00000d5c, insn: 8a1f2623, mode: 3, rs1_addr: 30, rs1_rdata: 00000d54, rs2_addr:  1, rs2_rdata: 00000001, rd_addr: 12, rd_wdata: 00000600, mem_addr: 00000600, mem_rdata: 00000000, mem_wdata: 00000001
ClkCycle:       4060, pc_rdata: 00000d5c, pc_wdata: 00000d60, insn: ff9ff06f, mode: 3, rs1_addr: 31, rs1_rdata: 00000000, rs2_addr: 25, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000d60, mem_addr: fffffff8, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       4062, pc_rdata: 00000d54, pc_wdata: 00000d58, insn: 00201f17, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  2, rs2_rdata: 00004000, rd_addr: 30, rd_wdata: 00000d54, mem_addr: 00000d54, mem_rdata: 00000000, mem_wdata: 00004000
0000000000000001
ClkCycle:       4063, pc_rdata: 00000d58, pc_wdata: 00000d5c, insn: 8a1f2623, mode: 3, rs1_addr: 30, rs1_rdata: 00000d54, rs2_addr:  1, rs2_rdata: 00000001, rd_addr: 12, rd_wdata: 00000600, mem_addr: 00000600, mem_rdata: 00000000, mem_wdata: 00000001
ClkCycle:       4064, pc_rdata: 00000d5c, pc_wdata: 00000d60, insn: ff9ff06f, mode: 3, rs1_addr: 31, rs1_rdata: 00000000, rs2_addr: 25, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000d60, mem_addr: fffffff8, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       4066, pc_rdata: 00000d54, pc_wdata: 00000d58, insn: 00201f17, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  2, rs2_rdata: 00004000, rd_addr: 30, rd_wdata: 00000d54, mem_addr: 00000d54, mem_rdata: 00000000, mem_wdata: 00004000
0000000000000001
ClkCycle:       4067, pc_rdata: 00000d58, pc_wdata: 00000d5c, insn: 8a1f2623, mode: 3, rs1_addr: 30, rs1_rdata: 00000d54, rs2_addr:  1, rs2_rdata: 00000001, rd_addr: 12, rd_wdata: 00000600, mem_addr: 00000600, mem_rdata: 00000000, mem_wdata: 00000001
ClkCycle:       4068, pc_rdata: 00000d5c, pc_wdata: 00000d60, insn: ff9ff06f, mode: 3, rs1_addr: 31, rs1_rdata: 00000000, rs2_addr: 25, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000d60, mem_addr: fffffff8, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       4070, pc_rdata: 00000d54, pc_wdata: 00000d58, insn: 00201f17, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  2, rs2_rdata: 00004000, rd_addr: 30, rd_wdata: 00000d54, mem_addr: 00000d54, mem_rdata: 00000000, mem_wdata: 00004000
0000000000000001
ClkCycle:       4071, pc_rdata: 00000d58, pc_wdata: 00000d5c, insn: 8a1f2623, mode: 3, rs1_addr: 30, rs1_rdata: 00000d54, rs2_addr:  1, rs2_rdata: 00000001, rd_addr: 12, rd_wdata: 00000600, mem_addr: 00000600, mem_rdata: 00000000, mem_wdata: 00000001
ClkCycle:       4072, pc_rdata: 00000d5c, pc_wdata: 00000d60, insn: ff9ff06f, mode: 3, rs1_addr: 31, rs1_rdata: 00000000, rs2_addr: 25, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000d60, mem_addr: fffffff8, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       4074, pc_rdata: 00000d54, pc_wdata: 00000d58, insn: 00201f17, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  2, rs2_rdata: 00004000, rd_addr: 30, rd_wdata: 00000d54, mem_addr: 00000d54, mem_rdata: 00000000, mem_wdata: 00004000
0000000000000001
ClkCycle:       4075, pc_rdata: 00000d58, pc_wdata: 00000d5c, insn: 8a1f2623, mode: 3, rs1_addr: 30, rs1_rdata: 00000d54, rs2_addr:  1, rs2_rdata: 00000001, rd_addr: 12, rd_wdata: 00000600, mem_addr: 00000600, mem_rdata: 00000000, mem_wdata: 00000001
ClkCycle:       4076, pc_rdata: 00000d5c, pc_wdata: 00000d60, insn: ff9ff06f, mode: 3, rs1_addr: 31, rs1_rdata: 00000000, rs2_addr: 25, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000d60, mem_addr: fffffff8, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       4078, pc_rdata: 00000d54, pc_wdata: 00000d58, insn: 00201f17, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  2, rs2_rdata: 00004000, rd_addr: 30, rd_wdata: 00000d54, mem_addr: 00000d54, mem_rdata: 00000000, mem_wdata: 00004000
0000000000000001
ClkCycle:       4079, pc_rdata: 00000d58, pc_wdata: 00000d5c, insn: 8a1f2623, mode: 3, rs1_addr: 30, rs1_rdata: 00000d54, rs2_addr:  1, rs2_rdata: 00000001, rd_addr: 12, rd_wdata: 00000600, mem_addr: 00000600, mem_rdata: 00000000, mem_wdata: 00000001
ClkCycle:       4080, pc_rdata: 00000d5c, pc_wdata: 00000d60, insn: ff9ff06f, mode: 3, rs1_addr: 31, rs1_rdata: 00000000, rs2_addr: 25, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000d60, mem_addr: fffffff8, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       4082, pc_rdata: 00000d54, pc_wdata: 00000d58, insn: 00201f17, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  2, rs2_rdata: 00004000, rd_addr: 30, rd_wdata: 00000d54, mem_addr: 00000d54, mem_rdata: 00000000, mem_wdata: 00004000
0000000000000001
ClkCycle:       4083, pc_rdata: 00000d58, pc_wdata: 00000d5c, insn: 8a1f2623, mode: 3, rs1_addr: 30, rs1_rdata: 00000d54, rs2_addr:  1, rs2_rdata: 00000001, rd_addr: 12, rd_wdata: 00000600, mem_addr: 00000600, mem_rdata: 00000000, mem_wdata: 00000001
ClkCycle:       4084, pc_rdata: 00000d5c, pc_wdata: 00000d60, insn: ff9ff06f, mode: 3, rs1_addr: 31, rs1_rdata: 00000000, rs2_addr: 25, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000d60, mem_addr: fffffff8, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       4086, pc_rdata: 00000d54, pc_wdata: 00000d58, insn: 00201f17, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  2, rs2_rdata: 00004000, rd_addr: 30, rd_wdata: 00000d54, mem_addr: 00000d54, mem_rdata: 00000000, mem_wdata: 00004000
0000000000000001
ClkCycle:       4087, pc_rdata: 00000d58, pc_wdata: 00000d5c, insn: 8a1f2623, mode: 3, rs1_addr: 30, rs1_rdata: 00000d54, rs2_addr:  1, rs2_rdata: 00000001, rd_addr: 12, rd_wdata: 00000600, mem_addr: 00000600, mem_rdata: 00000000, mem_wdata: 00000001
ClkCycle:       4088, pc_rdata: 00000d5c, pc_wdata: 00000d60, insn: ff9ff06f, mode: 3, rs1_addr: 31, rs1_rdata: 00000000, rs2_addr: 25, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000d60, mem_addr: fffffff8, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       4090, pc_rdata: 00000d54, pc_wdata: 00000d58, insn: 00201f17, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  2, rs2_rdata: 00004000, rd_addr: 30, rd_wdata: 00000d54, mem_addr: 00000d54, mem_rdata: 00000000, mem_wdata: 00004000
0000000000000001
ClkCycle:       4091, pc_rdata: 00000d58, pc_wdata: 00000d5c, insn: 8a1f2623, mode: 3, rs1_addr: 30, rs1_rdata: 00000d54, rs2_addr:  1, rs2_rdata: 00000001, rd_addr: 12, rd_wdata: 00000600, mem_addr: 00000600, mem_rdata: 00000000, mem_wdata: 00000001
ClkCycle:       4092, pc_rdata: 00000d5c, pc_wdata: 00000d60, insn: ff9ff06f, mode: 3, rs1_addr: 31, rs1_rdata: 00000000, rs2_addr: 25, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000d60, mem_addr: fffffff8, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       4094, pc_rdata: 00000d54, pc_wdata: 00000d58, insn: 00201f17, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  2, rs2_rdata: 00004000, rd_addr: 30, rd_wdata: 00000d54, mem_addr: 00000d54, mem_rdata: 00000000, mem_wdata: 00004000
0000000000000001
ClkCycle:       4095, pc_rdata: 00000d58, pc_wdata: 00000d5c, insn: 8a1f2623, mode: 3, rs1_addr: 30, rs1_rdata: 00000d54, rs2_addr:  1, rs2_rdata: 00000001, rd_addr: 12, rd_wdata: 00000600, mem_addr: 00000600, mem_rdata: 00000000, mem_wdata: 00000001
ClkCycle:       4096, pc_rdata: 00000d5c, pc_wdata: 00000d60, insn: ff9ff06f, mode: 3, rs1_addr: 31, rs1_rdata: 00000000, rs2_addr: 25, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000d60, mem_addr: fffffff8, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       4098, pc_rdata: 00000d54, pc_wdata: 00000d58, insn: 00201f17, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  2, rs2_rdata: 00004000, rd_addr: 30, rd_wdata: 00000d54, mem_addr: 00000d54, mem_rdata: 00000000, mem_wdata: 00004000
0000000000000001
ClkCycle:       4099, pc_rdata: 00000d58, pc_wdata: 00000d5c, insn: 8a1f2623, mode: 3, rs1_addr: 30, rs1_rdata: 00000d54, rs2_addr:  1, rs2_rdata: 00000001, rd_addr: 12, rd_wdata: 00000600, mem_addr: 00000600, mem_rdata: 00000000, mem_wdata: 00000001
ClkCycle:       4100, pc_rdata: 00000d5c, pc_wdata: 00000d60, insn: ff9ff06f, mode: 3, rs1_addr: 31, rs1_rdata: 00000000, rs2_addr: 25, rs2_rdata: 00000000, rd_addr:  0, rd_wdata: 00000d60, mem_addr: fffffff8, mem_rdata: 00000000, mem_wdata: 00000000
ClkCycle:       4102, pc_rdata: 00000d54, pc_wdata: 00000d58, insn: 00201f17, mode: 3, rs1_addr:  0, rs1_rdata: 00000000, rs2_addr:  2, rs2_rdata: 00004000, rd_addr: 30, rd_wdata: 00000d54, mem_addr: 00000d54, mem_rdata: 00000000, mem_wdata: 00004000
0000000000000001
